,Churn,Longevity,TypeTravel,RoomType,RewardPoints,Comfort,ReceptionSchedule,FoodDrink,Location,Wifi,Amenities,Staff,OnlineBooking,PriceQuality,RoomSpace,CheckOut,Checkin,Cleanliness,BarService,Age,Gender,avg_satisfaction,avg_accomodation,avg_reception,avg_catering,avg_key_factors,RewardPoints_bins,Age_bin
7495,nochurn,yes,business,double,5574.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,61,M,3.2857142857142856,3.2,3.4,3.5,3.0,2,Older_adult
7496,churn,yes,leisure,double,3655.0,2.0,5.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,36,M,3.357142857142857,3.0,4.2,2.0,3.5,1,Mid_adult
7497,nochurn,yes,business,single,2358.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,2.0,5.0,23,F,3.5714285714285716,3.6,3.6,3.5,3.5,0,Young_adult
7498,churn,no,business,double,4626.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,35,M,1.9285714285714286,2.0,1.6,2.0,2.5,1,Young_adult
7499,nochurn,yes,business,single,4806.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,4.0,4.0,3.0,27,M,3.0714285714285716,2.8,3.4,2.5,3.5,2,Young_adult
7500,nochurn,yes,leisure,single,6532.0,4.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,5.0,2.0,5.0,4.0,5.0,4.0,47,M,3.2857142857142856,2.8,3.6,3.0,4.0,2,Mid_adult
7501,churn,yes,business,single,3897.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,1.0,48,M,2.4285714285714284,2.8,2.4,1.5,2.5,1,Mid_adult
7502,nochurn,yes,business,single,3366.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,2.0,54,M,3.7857142857142856,4.2,3.4,3.0,4.5,1,Mid_adult
7503,nochurn,yes,business,single,3062.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,35,M,4.285714285714286,4.0,4.2,5.0,4.5,1,Young_adult
7504,nochurn,yes,leisure,double,5470.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,31,F,2.5714285714285716,3.2,2.6,1.0,2.5,2,Young_adult
7505,nochurn,yes,leisure,double,5170.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,22,F,3.5,3.8,3.6,3.0,3.0,2,Young_adult
7506,nochurn,no,business,double,5095.0,5.0,2.0,5.0,3.0,2.0,5.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,2.0,32,F,3.5714285714285716,4.4,3.0,3.5,3.0,2,Young_adult
7507,nochurn,yes,business,single,5162.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,56,F,3.2142857142857144,3.0,3.8,3.0,2.5,2,
7508,churn,no,business,single,5292.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,2.0,4.0,2.0,5.0,5.0,4.0,2.0,39,F,2.642857142857143,2.0,3.0,1.5,4.5,2,Mid_adult
7509,nochurn,yes,business,single,5153.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,49,F,2.9285714285714284,3.4,3.2,1.5,2.5,2,Mid_adult
7510,nochurn,yes,business,single,5924.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,45,F,3.5,3.4,3.8,3.0,3.5,2,Mid_adult
7511,nochurn,yes,leisure,double,3933.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21,F,2.857142857142857,3.2,2.8,2.5,2.5,1,Young_adult
7512,nochurn,yes,business,single,4541.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,5.0,40,M,3.7142857142857144,4.2,4.0,3.5,2.0,1,Mid_adult
7513,nochurn,yes,leisure,suite,4088.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,24,F,3.2857142857142856,3.4,3.6,3.0,2.5,1,Young_adult
7514,nochurn,no,business,single,4658.0,4.0,4.0,4.0,3.0,5.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,4.0,5.0,52,F,4.0,4.0,4.0,4.5,3.5,1,Mid_adult
7515,nochurn,yes,leisure,double,5873.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,47,F,3.142857142857143,3.2,3.8,2.0,2.5,2,Mid_adult
7516,nochurn,yes,leisure,double,6434.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,57,F,4.428571428571429,4.4,4.2,4.5,5.0,2,Older_adult
7517,churn,no,business,double,5416.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,4.0,3.0,18,M,3.0,2.6,3.8,2.5,2.5,2,Young_adult
7518,churn,yes,business,single,5094.0,2.0,5.0,5.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,46,F,2.7142857142857144,2.0,2.6,4.0,3.5,2,Mid_adult
7519,nochurn,yes,business,suite,5916.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,4.0,5.0,60,M,3.857142857142857,4.4,3.2,4.5,3.5,2,Older_adult
7520,nochurn,yes,business,single,3275.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0,2.0,5.0,5.0,5.0,3.0,5.0,51,F,3.9285714285714284,4.2,4.2,4.0,2.5,1,Mid_adult
7521,nochurn,yes,business,single,4487.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,49,F,4.357142857142857,4.4,4.6,4.0,4.0,1,Mid_adult
7522,nochurn,yes,business,single,3467.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,69,M,3.5,3.8,3.8,2.5,3.0,1,Older_adult
7523,churn,yes,leisure,double,4274.0,3.0,4.0,3.0,5.0,1.0,3.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,47,M,3.0714285714285716,3.0,2.8,2.0,5.0,1,Mid_adult
7524,churn,yes,business,single,6605.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,45,F,2.9285714285714284,3.0,3.0,2.5,3.0,2,Mid_adult
7525,churn,yes,business,double,5357.0,3.0,5.0,5.0,5.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,59,F,3.4285714285714284,2.6,3.6,4.5,4.0,2,Older_adult
7526,nochurn,yes,business,suite,3943.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,5.0,4.0,3.0,51,M,3.2142857142857144,2.8,3.6,3.5,3.0,1,Mid_adult
7527,nochurn,yes,business,single,5314.0,3.0,1.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,54,F,4.142857142857143,4.4,4.0,4.0,4.0,2,Mid_adult
7528,nochurn,yes,leisure,suite,6718.0,5.0,4.0,0.0,4.0,1.0,4.0,5.0,4.0,4.0,0.0,2.0,5.0,4.0,1.0,49,F,3.0714285714285716,2.8,4.0,0.5,4.0,2,Mid_adult
7529,nochurn,yes,business,single,6262.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,37,F,3.9285714285714284,3.8,4.4,3.5,3.5,2,Mid_adult
7530,nochurn,no,business,double,5771.0,0.0,0.0,0.0,3.0,4.0,0.0,5.0,4.0,2.0,1.0,4.0,5.0,4.0,4.0,25,F,2.5714285714285716,1.8,3.6,2.0,2.5,2,Young_adult
7531,churn,yes,business,single,5439.0,3.0,5.0,5.0,5.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,46,M,3.5,3.0,3.6,4.0,4.0,2,Mid_adult
7532,nochurn,yes,business,double,6901.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,45,F,3.5,3.0,3.4,4.0,4.5,2,Mid_adult
7533,nochurn,yes,business,single,4699.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,44,M,3.7142857142857144,4.0,4.0,2.5,3.5,1,Mid_adult
7534,churn,no,business,single,4362.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,3.0,27,F,2.857142857142857,3.0,3.0,2.0,3.0,1,Young_adult
7535,churn,yes,leisure,suite,4405.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,3.0,45,M,2.5714285714285716,2.2,3.2,3.0,1.5,1,Mid_adult
7536,nochurn,yes,leisure,double,6747.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,4.0,4.0,48,F,3.642857142857143,3.4,3.8,3.5,4.0,2,Mid_adult
7537,nochurn,yes,leisure,double,6718.0,3.0,3.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,68,F,3.5,3.8,3.4,3.0,3.5,2,Older_adult
7538,nochurn,yes,business,single,6127.0,5.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,49,M,4.0,3.8,4.0,4.0,4.5,2,Mid_adult
7539,nochurn,no,business,double,5197.0,4.0,0.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,22,F,3.5714285714285716,3.8,3.0,3.5,4.5,2,Young_adult
7540,churn,yes,leisure,single,4800.0,2.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,1.0,36,M,2.5714285714285716,2.6,2.8,1.5,3.0,2,Mid_adult
7541,churn,no,business,suite,5450.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,4.0,5.0,3.0,4.0,1.0,4.0,27,F,3.5,2.8,4.0,3.0,4.5,2,Young_adult
7542,nochurn,yes,business,single,6042.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,45,M,3.0,3.0,3.6,2.0,2.5,2,Mid_adult
7543,churn,yes,leisure,double,4486.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,28,M,3.7142857142857144,3.2,4.0,3.5,4.5,1,Young_adult
7544,nochurn,yes,business,single,5269.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,57,M,3.7142857142857144,3.6,4.0,3.5,3.5,2,Older_adult
7545,nochurn,yes,leisure,single,5529.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,3.0,1.0,2.0,4.0,2.0,4.0,3.0,22,F,2.2142857142857144,1.8,3.0,1.5,2.0,2,Young_adult
7546,nochurn,yes,business,single,4876.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,53,F,3.9285714285714284,4.0,3.8,3.5,4.5,2,Mid_adult
7547,churn,no,business,double,5080.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,39,F,2.2142857142857144,2.2,2.2,2.0,2.5,2,Mid_adult
7548,nochurn,yes,leisure,double,5113.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,31,F,4.285714285714286,4.4,4.4,3.5,4.5,2,Young_adult
7549,churn,no,business,single,4742.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,5.0,5.0,3.0,5.0,2.0,48,F,2.642857142857143,2.8,2.6,1.5,3.5,1,Mid_adult
7550,nochurn,yes,business,single,4826.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,34,M,4.357142857142857,4.4,4.6,4.0,4.0,2,Young_adult
7551,nochurn,yes,business,double,5681.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,5.0,2.0,5.0,39,F,3.5714285714285716,4.2,3.6,3.5,2.0,2,Mid_adult
7552,nochurn,no,business,single,4967.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,41,F,4.714285714285714,5.0,4.6,5.0,4.0,2,Mid_adult
7553,nochurn,yes,business,single,6655.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,46,M,3.357142857142857,3.8,3.6,2.0,3.0,2,Mid_adult
7554,churn,yes,business,suite,4512.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,2.0,4.0,3.0,28,M,3.4285714285714284,3.6,3.2,3.5,3.5,1,Young_adult
7555,churn,yes,leisure,double,5244.0,3.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,5.0,5.0,3.0,4.0,1.0,59,M,3.0,3.2,3.2,2.0,3.0,2,Older_adult
7556,nochurn,yes,business,single,6617.0,1.0,5.0,1.0,1.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,49,M,3.7857142857142856,3.8,4.6,2.5,3.0,2,Mid_adult
7557,nochurn,yes,business,double,5283.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,59,M,2.7142857142857144,3.4,2.8,2.5,1.0,2,Older_adult
7558,nochurn,yes,business,single,3157.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,5.0,41,F,3.142857142857143,3.0,3.6,2.5,3.0,1,Mid_adult
7559,nochurn,yes,business,suite,4460.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,5.0,2.0,5.0,30,M,3.642857142857143,3.8,3.8,3.5,3.0,1,Young_adult
7560,churn,yes,business,double,6043.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,53,F,2.0714285714285716,1.4,2.0,3.5,2.5,2,Mid_adult
7561,nochurn,yes,business,single,3262.0,4.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,44,F,4.5,4.2,4.8,4.5,4.5,1,Mid_adult
7562,churn,yes,leisure,double,4908.0,3.0,2.0,4.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,4.0,4.0,4.0,5.0,42,M,3.7142857142857144,3.6,4.0,4.5,2.5,2,Mid_adult
7563,churn,no,business,double,5568.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0,34,F,2.5,2.6,2.4,3.0,2.0,2,Young_adult
7564,churn,yes,business,double,4592.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,1.0,3.0,4.0,56,M,3.642857142857143,3.2,3.6,4.5,4.0,1,
7565,nochurn,yes,business,single,6920.0,0.0,4.0,0.0,1.0,5.0,4.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,47,F,3.5,3.8,4.0,2.0,3.0,2,Mid_adult
7566,churn,no,business,single,3284.0,3.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,5.0,32,M,3.7142857142857144,4.0,4.0,4.0,2.0,1,Young_adult
7567,nochurn,yes,business,double,6239.0,4.0,4.0,3.0,4.0,5.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,4.0,1.0,80,F,3.357142857142857,3.8,3.2,2.0,4.0,2,Older_adult
7568,churn,yes,business,suite,4716.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,4.0,4.0,3.0,1.0,22,F,2.5,1.4,3.0,2.5,4.0,1,Young_adult
7569,nochurn,yes,business,single,6501.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,3.0,37,M,2.7142857142857144,2.8,2.6,2.5,3.0,2,Mid_adult
7570,nochurn,yes,business,double,4390.0,4.0,3.0,5.0,3.0,4.0,4.0,4.0,1.0,4.0,4.0,5.0,4.0,1.0,4.0,53,F,3.5714285714285716,3.4,3.4,4.5,3.5,1,Mid_adult
7571,nochurn,yes,business,single,5972.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,38,F,3.4285714285714284,3.4,3.6,3.5,3.0,2,Mid_adult
7572,nochurn,yes,business,single,6180.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,53,M,4.428571428571429,4.8,4.2,4.0,4.5,2,Mid_adult
7573,nochurn,no,business,double,4729.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,2.0,5.0,4.0,3.0,5.0,3.0,42,M,3.857142857142857,4.6,3.6,4.0,2.5,1,Mid_adult
7574,churn,no,business,double,4449.0,3.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,33,F,2.7857142857142856,3.0,3.0,2.5,2.0,1,Young_adult
7575,nochurn,yes,business,single,6229.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,52,F,3.142857142857143,3.4,3.0,3.5,2.5,2,Mid_adult
7576,churn,no,business,double,5938.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,5.0,43,M,4.0,4.0,4.0,4.5,3.5,2,Mid_adult
7577,nochurn,yes,business,single,4597.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,57,F,3.7142857142857144,3.6,3.8,4.0,3.5,1,Older_adult
7578,nochurn,yes,leisure,suite,5343.0,1.0,1.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,34,F,3.5714285714285716,3.6,3.6,4.5,2.5,2,Young_adult
7579,nochurn,yes,business,single,3309.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,5.0,24,F,4.142857142857143,4.2,4.4,4.0,3.5,1,Young_adult
7580,churn,no,business,single,5026.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,3.0,35,F,3.2857142857142856,3.4,3.4,3.0,3.0,2,Young_adult
7581,churn,yes,leisure,double,5200.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,4.0,1.0,33,M,2.2142857142857144,1.8,2.8,1.0,3.0,2,Young_adult
7582,churn,yes,leisure,double,5030.0,2.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,70,M,2.142857142857143,2.6,1.6,1.5,3.0,2,Older_adult
7583,churn,yes,business,single,4137.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,26,F,2.2142857142857144,1.4,2.8,2.5,2.5,1,Young_adult
7584,churn,yes,business,single,3318.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,1.0,4.0,3.0,56,F,3.4285714285714284,3.0,3.2,4.0,4.5,1,
7585,churn,yes,business,single,4746.0,2.0,4.0,3.0,4.0,1.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,41,M,2.5714285714285716,2.2,3.0,2.0,3.0,1,Mid_adult
7586,nochurn,yes,business,single,5860.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,5.0,5.0,31,M,4.357142857142857,4.8,4.0,4.0,4.5,2,Young_adult
7587,nochurn,yes,business,single,5005.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,35,M,4.142857142857143,4.2,4.2,4.0,4.0,2,Young_adult
7588,churn,yes,business,single,3467.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,3.0,3.0,21,F,3.0714285714285716,2.6,3.2,3.5,3.5,1,Young_adult
7589,churn,yes,leisure,double,5392.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,3.0,1.0,58,M,2.142857142857143,2.0,2.2,1.5,3.0,2,Older_adult
7590,nochurn,yes,business,single,6931.0,3.0,3.0,3.0,3.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,42,F,3.5714285714285716,4.2,3.4,2.0,4.0,2,Mid_adult
7591,churn,yes,business,double,4431.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,2.0,4.0,29,M,2.857142857142857,3.2,2.8,3.0,2.0,1,Young_adult
7592,nochurn,yes,leisure,single,6076.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,62,F,3.0714285714285716,2.8,3.4,3.0,3.0,2,Older_adult
7593,nochurn,yes,business,single,5981.0,2.0,2.0,2.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,46,F,3.5714285714285716,3.8,3.8,3.0,3.0,2,Mid_adult
7594,nochurn,yes,business,single,5504.0,5.0,5.0,5.0,5.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,1.0,5.0,3.0,54,F,4.071428571428571,3.8,4.0,4.0,5.0,2,Mid_adult
7595,nochurn,yes,business,single,6790.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,48,F,3.2857142857142856,3.2,3.8,1.5,4.0,2,Mid_adult
7596,churn,yes,leisure,suite,4382.0,2.0,5.0,2.0,3.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,46,M,3.857142857142857,3.2,4.6,3.5,4.0,1,Mid_adult
7597,churn,yes,business,single,3163.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,4.0,47,F,2.357142857142857,2.4,1.8,3.5,2.5,1,Mid_adult
7598,churn,no,business,single,4648.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,1.0,4.0,5.0,5.0,4.0,4.0,1.0,50,F,2.9285714285714284,3.2,2.8,2.0,3.5,1,Mid_adult
7599,nochurn,yes,business,single,2371.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,45,F,3.2142857142857144,3.2,3.6,3.5,2.0,0,Mid_adult
7600,nochurn,yes,business,suite,5459.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,18,F,3.4285714285714284,3.0,3.4,4.5,3.5,2,Young_adult
7601,churn,no,business,double,5831.0,2.0,5.0,2.0,4.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,5.0,2.0,3.0,31,M,2.9285714285714284,2.6,3.4,2.5,3.0,2,Young_adult
7602,nochurn,yes,business,single,2121.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,28,F,3.5,3.6,3.8,3.0,3.0,0,Young_adult
7603,churn,yes,business,single,6287.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,47,F,2.5,2.8,2.2,2.5,2.5,2,Mid_adult
7604,nochurn,yes,business,single,4052.0,1.0,1.0,5.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,51,M,3.5714285714285716,3.8,3.4,4.5,2.5,1,Mid_adult
7605,nochurn,yes,business,single,3425.0,3.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,47,F,3.642857142857143,3.4,3.8,4.0,3.5,1,Mid_adult
7606,nochurn,yes,leisure,double,6492.0,3.0,3.0,3.0,3.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,55,F,3.5714285714285716,3.6,3.8,3.0,3.5,2,Mid_adult
7607,nochurn,yes,business,single,3951.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,1.0,3.0,1.0,37,M,3.2142857142857144,4.0,2.6,2.5,3.5,1,Mid_adult
7608,churn,yes,business,double,6022.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,58,M,1.6428571428571428,1.6,1.8,1.5,1.5,2,Older_adult
7609,churn,yes,leisure,suite,2949.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,64,M,2.7142857142857144,2.6,2.8,2.0,3.5,1,Older_adult
7610,nochurn,yes,business,single,3975.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,37,M,3.5714285714285716,3.8,4.2,2.0,3.0,1,Mid_adult
7611,nochurn,yes,business,suite,5428.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,3.0,1.0,4.0,59,M,3.2142857142857144,3.0,3.4,3.0,3.5,2,Older_adult
7612,churn,yes,leisure,suite,6391.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,57,F,2.7142857142857144,3.0,2.6,3.5,1.5,2,Older_adult
7613,churn,no,business,suite,4755.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,4.0,5.0,3.0,1.0,4.0,3.0,28,F,2.5714285714285716,2.8,2.2,2.0,3.5,1,Young_adult
7614,nochurn,yes,leisure,double,6056.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,64,F,4.357142857142857,4.6,4.4,4.5,3.5,2,Older_adult
7615,churn,yes,business,single,3206.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,71,M,2.5714285714285716,2.4,2.6,3.0,2.5,1,Older_adult
7616,nochurn,no,business,single,4648.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,24,F,4.0,4.2,3.8,4.5,3.5,1,Young_adult
7617,churn,no,business,suite,5322.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,5.0,4.0,3.0,3.0,1.0,29,M,2.5714285714285716,3.0,2.2,2.0,3.0,2,Young_adult
